obsid next_obsid time timestop date datestop gui_ms manvr_angle manvr_slew_err one_shot roll_err pitch_err yaw_err
18100 51343 569115070.041 569127885.617 2016:013:23:30:01.857 2016:014:03:03:37.433 ENAB 0.0 20.3 4.993185997009277 0.8286308023602365 0.2653423188241827 0.24353997479742523
51343 51342 569128395.042 569128579.542 2016:014:03:12:06.858 2016:014:03:15:11.358 ENAB 10.42 24.6 4.212802886962891 24.24296121549952 1.2255679817716627 0.7002542390312477
51342 51341 569129305.242 569133257.6420001 2016:014:03:27:17.058 2016:014:04:33:09.458 ENAB 66.01 56.8 20.16573715209961 1.0928126289388698 0.36392268424139473 0.31048912718860644
51341 51340 569134909.942 569142757.3429999 2016:014:05:00:41.758 2016:014:07:11:29.159 ENAB 62.3 46.9 16.14160919189453 1.370040965186413 0.29901315873799544 0.23118507806100455
51340 51339 569144339.943 569147457.993 2016:014:07:37:51.759 2016:014:08:29:49.809 ENAB 72.85 36.1 4.47140645980835 2.7163067063813817 0.4698482127471813 0.24968823311157765
51339 51338 569149177.943 569161359.044 2016:014:08:58:29.759 2016:014:12:21:30.860 ENAB 43.79 30.4 14.963921546936035 1.3384236905987912 0.3353143301810906 0.3108576797605995
51338 51337 569162691.544 569167253.819 2016:014:12:43:43.360 2016:014:13:59:45.635 ENAB 175.93 50.9 29.319976806640625 1.1732163702058502 0.396208459842096 0.31190060512389883
51337 18703 569170387.244 569179513.845 2016:014:14:51:59.060 2016:014:17:24:05.661 ENAB 79.48 52.7 26.500423431396484 0.8909938333212327 0.31590782174806037 0.27896206787731204
18703 18448 569181350.645 569208210.771 2016:014:17:54:42.461 2016:015:01:22:22.587 ENAB 7.91 24.4 3.2766778469085693 0.7482281679140717 0.24883201341216718 0.25766721057444497
18448 18038 569208865.7459999 569215890.072 2016:015:01:33:17.562 2016:015:03:30:21.888 ENAB 108.23 61.3 24.27393913269043 5.420041954339937 0.4101209911405217 0.4628779711402092
18038 18099 569218103.0469999 569225262.672 2016:015:04:07:14.863 2016:015:06:06:34.488 ENAB 107.36 46.6 22.573644638061523 2.3369858183922587 0.3397702782275301 0.2746356366259981
18099 16759 569227471.547 569239624.973 2016:015:06:43:23.363 2016:015:10:05:56.789 ENAB 11.34 23.3 2.199631929397583 0.7116022289800703 0.3062401358750503 0.3135468041108441
16759 18744 569240370.148 569291141.476 2016:015:10:18:21.964 2016:016:00:24:33.292 ENAB 85.09 66.6 22.126020431518555 2.9475650597323284 0.31255629327906015 0.31065248643715154
18744 18166 569293051.051 569323206.553 2016:016:00:56:22.867 2016:016:09:18:58.369 ENAB 68.79 56.0 38.98712158203125 0.5992190951219473 0.233211273021598 0.2479818906070811
18166 18746 569324916.253 569335053.5040001 2016:016:09:47:28.069 2016:016:12:36:25.320 ENAB 54.9 40.6 5.5916523933410645 1.5081165242857262 0.27743891359767103 0.2759239010169124
18746 51336 569336531.554 569356896.255 2016:016:13:01:03.370 2016:016:18:40:28.071 ENAB 0.0 20.3 4.817599773406982 0.93542769900287 0.2532931391288637 0.26632892764359917
51336 51335 569357400.5550001 569357590.1800001 2016:016:18:48:52.371 2016:016:18:52:01.996 ENAB 53.98 33.6 28.910200119018555 12.246791183620555 0.4893051471861932 0.7151031970188808
51335 51334 569359097.955 569362218.055 2016:016:19:17:09.771 2016:016:20:09:09.871 ENAB 65.39 47.7 25.53392791748047 1.3444861609198808 0.42800723428383686 0.2545801935207507
51334 51333 569363866.255 569371479.956 2016:016:20:36:38.071 2016:016:22:43:31.772 ENAB 62.66 51.5 20.96909523010254 2.0483458593788217 0.3477974680547474 0.3126469587875829
51333 51332 569373087.156 569373345.456 2016:016:23:10:18.972 2016:016:23:14:37.272 ENAB 75.75 34.9 6.786806583404541 14.968486531562293 5.1340547634268985 1.1847124865472443
51332 51331 569375096.156 569385226.2310001 2016:016:23:43:47.972 2016:017:02:32:38.047 ENAB 75.3 33.0 17.19000244140625 2.6542474133157903 0.33922755145444433 0.33240093391808073
51331 51330 569386990.256 569400166.6320001 2016:017:03:02:02.072 2016:017:06:41:38.448 ENAB 38.5 38.9 5.848053932189941 1.3697629468052186 0.3925687077287865 0.23600121186445644
51330 17130 569401418.157 569409682.733 2016:017:07:02:29.973 2016:017:09:20:14.549 ENAB 146.02 71.2 14.696240425109863 0.8908788740337861 0.297997134748423 0.2392945103027397
17130 18167 569412385.658 569455246.035 2016:017:10:05:17.474 2016:017:21:59:37.851 ENAB 37.5 34.9 8.830902099609375 1.1965964028870228 0.2521066741134925 0.22539055217571796
18167 51329 569456481.1600001 569466672.7360001 2016:017:22:20:12.976 2016:018:01:10:04.552 ENAB 162.49 69.8 37.97378158569336 0.9377746093646034 0.28455410183232815 0.2524109747991435
51329 17730 569469638.061 569469779.5109999 2016:018:01:59:29.877 2016:018:02:01:51.327 ENAB 30.6 37.3 4.409819602966309 29.251615206538965 1.1079865420141575 6.274527059175597
17730 18165 569470917.261 569526455.8640001 2016:018:02:20:49.077 2016:018:17:46:27.680 ENAB 41.61 44.0 15.590726852416992 0.569635538124532 0.22683842388020845 0.2275571070234973
18165 18751 569527771.964 569537942.015 2016:018:18:08:23.780 2016:018:20:57:53.831 ENAB 41.61 43.3 14.083028793334961 0.9649122424364566 0.2834147892596782 0.23990502516087572
18751 51328 569539239.6650001 569584249.468 2016:018:21:19:31.481 2016:019:09:49:41.284 ENAB 0.0 20.3 3.9915897846221924 0.48613911438205426 0.23805517114381985 0.2240178317286542
51328 51327 569584761.9679999 569584942.368 2016:019:09:58:13.784 2016:019:10:01:14.184 ENAB 42.68 39.4 17.15644645690918 2.1149092753358527 0.440416571596656 0.172761222383509
51327 51326 569586266.668 569591911.3429999 2016:019:10:23:18.484 2016:019:11:57:23.159 ENAB 32.86 40.4 10.536504745483398 1.4900215047210676 0.3206035934777107 0.22843656058020245
51326 51325 569593080.868 569599958.6190001 2016:019:12:16:52.684 2016:019:14:11:30.435 ENAB 58.74 48.3 17.846797943115234 1.2207505723103214 0.29033223176180056 0.24493757057333262
51325 51324 569601498.169 569604612.119 2016:019:14:37:09.985 2016:019:15:29:03.935 ENAB 150.71 51.1 28.357192993164062 3.2038799228665913 0.4439411768257707 0.2620564116977882
51324 51323 569607406.269 569617550.695 2016:019:16:15:38.085 2016:019:19:04:42.511 ENAB 78.21 33.5 10.014044761657715 1.5069866665891978 0.38737669570031474 0.2843169795422949
51323 51322 569619337.27 569625658.445 2016:019:19:34:29.086 2016:019:21:19:50.261 ENAB 87.87 34.0 13.3034086227417 1.0115307660520982 0.38298049721825467 0.1954199080475635
51322 18750 569627578.27 569636888.346 2016:019:21:51:50.086 2016:020:00:27:00.162 ENAB 68.68 60.8 16.89766502380371 0.9396742515586964 0.29714698380382465 0.23834392005902452
18750 51321 569638558.071 569688441.7490001 2016:020:00:54:49.887 2016:020:14:46:13.565 ENAB 66.16 58.0 23.06612205505371 1.750895831787561 0.2953709303476064 0.2956617803463939
51321 18191 569690103.274 569690263.174 2016:020:15:13:55.090 2016:020:15:16:34.990 ENAB 108.78 42.4 26.401119232177734 49.13650195150672 0.19682013017794917 6.46817605391785
18191 18112 569692489.474 569717644.0 2016:020:15:53:41.290 2016:020:22:52:55.816 ENAB 33.52 37.2 18.224824905395508 3.4567138157754265 0.4799719838350083 0.4773780460749244
18112 18261 569718844.275 569722376.426 2016:020:23:12:56.091 2016:021:00:11:48.242 ENAB 169.09 43.6 17.56780242919922 3.7877911608348613 0.4705414202520314 0.20480950050068028
18261 17731 569725387.876 569735562.026 2016:021:01:01:59.692 2016:021:03:51:33.842 ENAB 64.21 54.2 17.57497787475586 2.7515679540091527 0.3513498000832822 0.35391822468557804
17731 18260 569737183.576 569784417.6290001 2016:021:04:18:35.392 2016:021:17:25:49.445 ENAB 66.97 47.0 22.73465919494629 0.7488574799664017 0.26978648579481995 0.2819203185228743
18260 18670 569786084.2789999 569796345.5550001 2016:021:17:53:36.095 2016:021:20:44:37.371 ENAB 73.27 48.8 14.639687538146973 1.3269881492474696 0.2374494587624438 0.21433348726438226
18670 51320 569798072.6800001 569813061.256 2016:021:21:13:24.496 2016:022:01:23:13.072 ENAB 0.0 20.3 5.061922550201416 2.1823794589361625 0.3060046644364036 0.31157958956796156
51320 51319 569813587.081 569813828.981 2016:022:01:31:58.897 2016:022:01:36:00.797 ENAB 85.89 63.9 18.364368438720703 16.12838131898699 0.42243110853308874 1.8312511730934427
51319 51318 569815739.5810001 569821191.556 2016:022:02:07:51.397 2016:022:03:38:43.372 ENAB 59.88 54.3 18.276897430419922 1.6507495587917378 0.38839843201087737 0.2404297707856231
51318 51317 569822746.481 569828079.5569999 2016:022:04:04:38.297 2016:022:05:33:31.373 ENAB 63.65 50.8 9.94003677368164 1.8918202351087434 0.337767776736265 0.3041237068784553
51317 51316 569829675.482 569832798.657 2016:022:06:00:07.298 2016:022:06:52:10.473 ENAB 146.85 48.1 17.40065574645996 1.7086219550675072 0.4945197364833401 0.3029018142171405
51316 51315 569835509.782 569845687.008 2016:022:07:37:21.598 2016:022:10:26:58.824 ENAB 75.04 33.6 31.456357955932617 2.7002697732245524 0.2736916497878282 0.3091988555124839
51315 51314 569847473.583 569854294.958 2016:022:10:56:45.399 2016:022:12:50:26.774 ENAB 91.67 41.7 17.075870513916016 1.0394840135071612 0.3431642786003782 0.3075587159005132
51314 18749 569856272.183 569865739.084 2016:022:13:23:23.999 2016:022:16:01:10.900 ENAB 56.41 53.8 26.3372859954834 0.9739257784476426 0.26026326817778656 0.287672259946264
18749 51313 569867272.484 569890628.135 2016:022:16:26:44.300 2016:022:22:55:59.951 ENAB 64.75 54.1 21.546613693237305 2.1695455151429153 0.2297573917666468 0.29014673609693925
51313 18752 569892253.785 569892431.11 2016:022:23:23:05.601 2016:022:23:26:02.926 ENAB 29.96 28.5 5.585577964782715 32.26466931565 1.8655109917586705 6.886737866956235
18752 17183 569893561.6850001 569950107.8629999 2016:022:23:44:53.501 2016:023:15:27:19.679 ENAB 131.02 51.8 0.9911318421363831 0.7933623322576503 0.25109006857399996 0.2657842217248173
17183 51312 569952597.589 569956784.714 2016:023:16:08:49.405 2016:023:17:18:36.530 ENAB 18.7 25.5 6.424674987792969 2.0292058133672817 0.3508540193964945 0.28272570888329385
51312 18745 569957714.3889999 569957900.939 2016:023:17:34:06.205 2016:023:17:37:12.755 ENAB 164.84 68.3 25.784597396850586 8.557757254417341 2.626718340868635 2.096103001459144
18745 51311 569960875.4890001 570043187.094 2016:023:18:26:47.305 2016:024:17:18:38.910 ENAB 0.0 20.3 4.375298500061035 1.212168358743158 0.2877414737666025 0.32605140305252317
51311 51310 570043695.4940001 570045073.094 2016:024:17:27:07.310 2016:024:17:50:04.910 ENAB 87.17 47.7 12.488271713256836 3.103113117346265 0.7428544215355449 0.34952151969229717
51310 51309 570046975.494 570048365.3939999 2016:024:18:21:47.310 2016:024:18:44:57.210 ENAB 62.33 34.0 25.329418182373047 2.7725088537670555 0.31746712592112675 0.9820569719121974
51309 51308 570049972.594 570059126.87 2016:024:19:11:44.410 2016:024:21:44:18.686 ENAB 171.57 51.3 13.83581829071045 1.2702892644315913 0.3283752765335475 0.33135468809233437
51308 51307 570062153.695 570072345.27 2016:024:22:34:45.511 2016:025:01:24:37.086 ENAB 72.86 32.3 16.83401107788086 1.796082710817452 0.39797933562805726 0.30717181636652224
51307 51306 570074076.495 570084772.3709999 2016:025:01:53:28.311 2016:025:04:51:44.187 ENAB 110.77 44.5 12.67245864868164 1.4875472536864909 0.47726428740666776 0.3906609238358108
51306 51305 570086991.496 570093178.397 2016:025:05:28:43.312 2016:025:07:11:50.213 ENAB 83.47 41.6 20.959745407104492 1.4017837982777672 0.3573754076433021 0.28143654402798707
51305 18747 570095060.297 570095522.5719999 2016:025:07:43:12.113 2016:025:07:50:54.388 ENAB 138.94 67.8 16.828407287597656 1.9525752430211039 2.216522367307759 1.3083785142824798
18747 18231 570098131.197 570153817.4 2016:025:08:34:23.013 2016:026:00:02:29.216 ENAB 47.62 41.6 11.064650535583496 1.3730469779641286 0.31640487809273754 0.3145184051903851
18231 17158 570155195.0 570203382.303 2016:026:00:25:26.816 2016:026:13:48:34.119 ENAB 43.83 33.7 28.459054946899414 4.17892527870895 0.527127353065672 0.3941847036392324
17158 18059 570204747.603 570217498.604 2016:026:14:11:19.419 2016:026:17:43:50.420 ENAB 70.11 40.5 18.01274871826172 2.122379002665394 0.4081762319284279 0.385999707427224
18059 18062 570219191.9039999 570224363.0289999 2016:026:18:12:03.720 2016:026:19:38:14.845 ENAB 15.2 25.0 4.332542419433594 2.4939314342627528 0.44338806657265845 0.3034821822778014
18062 18247 570225202.504 570250393.9300001 2016:026:19:52:14.320 2016:027:02:52:05.746 ENAB 73.58 45.8 42.27649688720703 1.00781438066705 0.2685626046079718 0.2993302722815651
18247 51304 570252176.406 570270692.007 2016:027:03:21:48.222 2016:027:08:30:23.823 ENAB 0.0 20.3 6.59201717376709 1.401373449150221 0.2351992357648586 0.2479015991987471
51304 51303 570271220.907 570271322.3820001 2016:027:08:39:12.723 2016:027:08:40:54.198 ENAB 61.22 36.8 20.345867156982422 20.07890320422086 1.8123510258038127 1.902016418541471
51303 51302 570272910.107 570275438.7820001 2016:027:09:07:21.923 2016:027:09:49:30.598 ENAB 36.4 27.5 12.61489200592041 2.966925794558738 0.4002209666945638 0.4541246036796028
51302 51301 570276657.5070001 570288849.883 2016:027:10:09:49.323 2016:027:13:33:01.699 ENAB 26.9 25.8 5.146629810333252 1.6400950389832127 0.2373254948310721 0.24737253884878546
51301 51300 570289925.108 570306775.084 2016:027:13:50:56.924 2016:027:18:31:46.900 ENAB 106.92 75.4 25.86964988708496 2.406795370965015 0.24582572861916566 0.24525873620666874
51300 51299 570308973.709 570310370.784 2016:027:19:08:25.525 2016:027:19:31:42.600 ENAB 107.25 58.3 23.217418670654297 2.5233187650612954 0.18598761857450086 0.2356266186771634
51299 51298 570312573.5090001 570313730.734 2016:027:20:08:25.325 2016:027:20:27:42.550 ENAB 88.8 58.5 40.01545333862305 3.1102460334736506 0.19612564701520965 0.38861491865858183
51298 16708 570315710.009 570320471.1340001 2016:027:21:00:41.825 2016:027:22:20:02.950 ENAB 96.93 53.8 36.299339294433594 1.6435300104859225 0.30836624486386505 0.15622486916297218
16708 18118 570322561.11 570363318.187 2016:027:22:54:52.926 2016:028:10:14:10.003 ENAB 108.38 61.1 45.71327209472656 0.6637245372291983 0.16247679344031457 0.19353951327986071
18118 17840 570365561.912 570370393.7620001 2016:028:10:51:33.728 2016:028:12:12:05.578 ENAB 11.62 22.6 0.7011054754257202 0.7405003731175334 0.2785402003094111 0.24287610742403168
17840 18345 570371150.212 570378523.038 2016:028:12:24:42.028 2016:028:14:27:34.854 ENAB 51.3 44.6 16.713600158691406 2.5070254246686927 0.3066287612991268 0.25532180098669927
18345 18101 570379957.013 570405137.164 2016:028:14:51:28.829 2016:028:21:51:08.980 ENAB 48.7 42.8 12.198771476745605 1.340766830265881 0.20735864015723615 0.26116519582495556
18101 17177 570406533.214 570418717.39 2016:028:22:14:25.030 2016:029:01:37:29.206 ENAB 105.44 45.3 6.337198734283447 0.8362195223073154 0.26921288997677767 0.3880780918032345
17177 17759 570420862.715 570435052.816 2016:029:02:13:14.531 2016:029:06:09:44.632 ENAB 103.56 41.9 23.713102340698242 1.7073233353360788 0.3250790515859884 0.4314196941767318
17759 18217 570437213.516 570449363.867 2016:029:06:45:45.332 2016:029:10:08:15.683 ENAB 41.21 30.5 11.296177864074707 0.6174631603032446 0.25902218436910596 0.28803154523888397
18217 17125 570450653.317 570470880.668 2016:029:10:29:45.133 2016:029:16:06:52.484 ENAB 70.43 58.5 6.688663959503174 2.247610225111597 0.31158139049674655 0.3128435414202775
17125 51297 570472567.818 570499723.145 2016:029:16:34:59.634 2016:030:00:07:34.961 ENAB 0.0 20.3 6.503486156463623 0.9700637992261265 0.2509343585828728 0.2809534589511503
51297 51296 570500222.32 570500328.92 2016:030:00:15:54.136 2016:030:00:17:40.736 ENAB 65.91 59.0 9.402803421020508 18.608735100906962 2.7464639717548884 0.5285881314264552
51296 51295 570501956.62 570504530.395 2016:030:00:44:48.436 2016:030:01:27:42.211 ENAB 168.0 49.6 5.0067362785339355 4.05561508448616 0.38769269304323123 0.32078893906517336
51295 51294 570507508.02 570511583.42 2016:030:02:17:19.836 2016:030:03:25:15.236 ENAB 100.39 37.8 15.609821319580078 1.2129767506515525 0.3545826173298671 0.23372453772534063
51294 51293 570513682.62 570518844.521 2016:030:04:00:14.436 2016:030:05:26:16.337 ENAB 81.98 33.7 7.649139404296875 2.1667663068340715 0.3964720707930096 0.3379224502553573
51293 51292 570520681.321 570534638.747 2016:030:05:56:53.137 2016:030:09:49:30.563 ENAB 112.4 40.0 20.89127540588379 2.9226823020574217 0.39939580363685817 0.40385782981794727
51292 51290 570536909.122 570548392.197 2016:030:10:27:20.938 2016:030:13:38:44.013 ENAB 103.28 65.6 48.669654846191406 1.1070828134382038 0.339238854158538 0.36784460062403884
51290 17499 570550566.223 570551390.323 2016:030:14:14:58.039 2016:030:14:28:42.139 ENAB 67.53 57.4 20.230493545532227 9.394856567955511 0.3033905412661867 1.106595849798594
17499 17756 570553063.123 570593974.975 2016:030:14:56:34.939 2016:031:02:18:26.791 ENAB 63.25 49.6 5.570287227630615 0.5351588576181036 0.24232667406718902 0.4024427312654101
17756 16363 570595559.625 570599748.8000001 2016:031:02:44:51.441 2016:031:03:54:40.616 ENAB 40.08 36.2 16.17262077331543 1.5208288303472823 0.37443395517280764 0.35074003561213996
16363 17869 570601041.3249999 570611212.4009999 2016:031:04:16:13.141 2016:031:07:05:44.217 ENAB 126.14 48.7 27.05837059020996 1.2668540865724598 0.2802223615930334 0.2722155916718839
17869 17201 570613669.326 570633824.927 2016:031:07:46:41.142 2016:031:13:22:36.743 ENAB 78.84 43.2 14.108449935913086 0.7036525635091474 0.3338395571028732 0.30867544182465045
17201 17161 570635624.827 570697805.431 2016:031:13:52:36.643 2016:032:07:08:57.247 ENAB 65.66 37.5 17.008975982666016 0.8904555807305973 0.3018466200264929 0.3536983612964017
17161 18052 570699441.3310001 570707210.831 2016:032:07:36:13.147 2016:032:09:45:42.647 ENAB 10.93 24.2 3.753995895385742 0.6290831842969855 0.3225409426182411 0.3662626910427852
18052 51289 570707948.831 570728833.2080001 2016:032:09:58:00.647 2016:032:15:46:05.024 ENAB 0.0 20.3 6.013857841491699 2.387380795871801 0.38404356109249943 0.333333721230369
51289 51288 570729338.533 570729463.5830001 2016:032:15:54:30.349 2016:032:15:56:35.399 ENAB 32.03 35.8 4.668315410614014 23.636018499608692 0.6150282107874664 0.2604648315041523
51288 51287 570730625.933 570736178.358 2016:032:16:15:57.749 2016:032:17:48:30.174 ENAB 23.12 24.9 10.167962074279785 2.977646085787267 0.45797619004125534 0.3685003262985499
51287 51286 570737177.733 570770374.41 2016:032:18:05:09.549 2016:033:03:18:26.226 ENAB 101.2 72.6 20.203508377075195 0.7393170409678613 0.3832332932166203 0.3507416864635263
51286 51285 570772495.135 570773657.485 2016:033:03:53:46.951 2016:033:04:13:09.301 ENAB 86.89 47.1 3.9610536098480225 1.309294624243835 0.36761098639320167 0.45180695841062696
51285 51284 570775545.535 570776868.8100001 2016:033:04:44:37.351 2016:033:05:06:40.626 ENAB 92.0 59.2 23.617572784423828 3.222497924646561 0.31906942726893606 0.45429103951482236
51284 17887 570778870.636 570781952.811 2016:033:05:40:02.452 2016:033:06:31:24.627 ENAB 53.51 47.8 27.980796813964844 2.975423401992354 0.46184038290440327 0.4524391594528831
17887 18730 570783442.1359999 570794291.761 2016:033:06:56:13.952 2016:033:09:57:03.577 ENAB 71.52 48.7 14.853241920471191 0.813833602315499 0.4401778734939359 0.27801841871328914
18730 17868 570795996.336 570826175.413 2016:033:10:25:28.152 2016:033:18:48:27.229 ENAB 89.33 49.8 20.083942413330078 1.402896059399291 0.34985923135884583 0.34048104478803454
17868 18755 570828132.138 570848295.939 2016:033:19:21:03.954 2016:034:00:57:07.755 ENAB 104.43 47.2 24.726802825927734 1.4529221466326936 0.4048496163076209 0.33770588856895356
18755 18743 570850468.9399999 570899618.717 2016:034:01:33:20.756 2016:034:15:12:30.533 ENAB 105.6 69.3 18.084665298461914 0.8739611366236628 0.4217940674947228 0.33509444803223937
18743 51283 570901788.643 570957733.146 2016:034:15:48:40.459 2016:035:07:21:04.962 ENAB 0.0 20.3 7.291139125823975 1.193829369607148 0.36186834976853466 0.3709559864953559
51283 51282 570958245.646 570958339.946 2016:035:07:29:37.462 2016:035:07:31:11.762 ENAB 101.8 74.4 3.9052317142486572 2.0661509669284355 1.9051232082924514 3.47961975395393
51282 51281 570960439.1459999 570963022.1459999 2016:035:08:06:10.962 2016:035:08:49:13.962 ENAB 1.49 20.5 3.3321022987365723 1.2440789971259958 0.559726490274974 0.39672270004893057
51281 51280 570963391.146 570995009.3230001 2016:035:08:55:22.962 2016:035:17:42:21.139 ENAB 150.63 47.7 52.44655227661133 3.134926449295684 0.5183253136286815 0.509988289011734
17210 17867 571006728.148 571045646.376 2016:035:20:57:39.964 2016:036:07:46:18.192 ENAB 48.27 49.2 8.33773136138916 0.5790533451286146 0.24791332399552485 0.3152109373469408
17867 18155 571047031.151 571069282.877 2016:036:08:09:22.967 2016:036:14:20:14.693 ENAB 78.91 36.9 8.453849792480469 0.8238800835429667 0.24889541173330382 0.2832310194849024
18155 17729 571071081.752 571086265.078 2016:036:14:50:13.568 2016:036:19:03:16.894 ENAB 148.39 48.6 8.173450469970703 3.1726536186624013 0.3852990335717861 0.3402703361201823
17729 18230 571088986.453 571104173.879 2016:036:19:48:38.269 2016:037:00:01:45.695 ENAB 177.91 52.9 12.224921226501465 0.613990237978326 0.3493966928158824 0.27484904668702786
18230 18760 571107292.954 571127476.23 2016:037:00:53:44.770 2016:037:06:30:08.046 ENAB 20.08 30.9 4.057817459106445 1.1749439486622706 0.3600296765176858 0.2870020142834235
18760 17842 571128420.255 571134113.106 2016:037:06:45:52.071 2016:037:08:20:44.922 ENAB 58.67 42.9 5.2101359367370605 4.6281984803963905 0.5151574798957579 0.46751210795815845
17842 18214 571135640.356 571139825.431 2016:037:08:46:12.172 2016:037:09:55:57.247 ENAB 7.78 22.5 4.164240837097168 0.7795276348501541 0.3348939633871773 0.24780763198745154
18214 16647 571140474.256 571149221.607 2016:037:10:06:46.072 2016:037:12:32:33.423 ENAB 75.17 63.5 13.485613822937012 2.3236550433704335 0.4577045499495085 0.3404661871255578
16647 51279 571150970.257 571186880.109 2016:037:13:01:42.073 2016:037:23:00:11.925 ENAB 0.0 20.3 8.063648223876953 0.7158331172074017 0.27441292176624543 0.2707264580625733
51279 51278 571187402.8590001 571187510.484 2016:037:23:08:54.675 2016:037:23:10:42.300 ENAB 85.71 69.0 16.38764190673828 2.1444524239936538 0.7881337107237201 5.051111937689079
51278 51277 571189411.859 571226007.436 2016:037:23:42:23.675 2016:038:09:52:19.252 ENAB 112.57 41.0 13.899258613586426 2.3147974752959035 0.37893518907432144 0.35337929674664814
51277 51276 571228247.061 571233438.686 2016:038:10:29:38.877 2016:038:11:56:10.502 ENAB 95.06 51.8 30.25813102722168 3.805171474307299 0.48920767191570197 0.4634948361482803
51276 18102 571235499.9610001 571237316.262 2016:038:12:30:31.777 2016:038:13:00:48.078 ENAB 85.14 54.5 26.24302864074707 4.923124131101889 0.3182903004532986 0.5162461413463274
18102 18291 571239226.862 571251956.337 2016:038:13:32:38.678 2016:038:17:04:48.153 ENAB 53.59 35.1 17.058490753173828 4.786609076794832 0.39353137920310155 0.4445463826959256
18291 18756 571253433.3629999 571269600.688 2016:038:17:29:25.179 2016:038:21:58:52.504 ENAB 84.23 63.8 16.982133865356445 3.721580914516451 0.4764808740053283 0.5425573732219354
18756 18098 571271481.564 571310653.9909999 2016:038:22:30:13.380 2016:039:09:23:05.807 ENAB 90.53 69.0 4.66278076171875 0.7937555725617386 0.3603365660384653 0.38325280327845856
18098 18113 571312608.666 571324790.7919999 2016:039:09:55:40.482 2016:039:13:18:42.608 ENAB 25.77 24.7 6.896954536437988 0.5443526365851946 0.3617744763556133 0.24261759910467595
18113 18115 571325839.367 571330323.742 2016:039:13:36:11.183 2016:039:14:50:55.558 ENAB 62.31 37.8 31.126256942749023 6.664231014478245 0.4635302544143863 0.4722066790686187
18115 18075 571331944.267 571336884.767 2016:039:15:17:56.083 2016:039:16:40:16.583 ENAB 71.98 40.4 18.113449096679688 3.5944269379567455 0.6221179421433597 0.35329825495132045
18075 18154 571338598.5669999 571348774.768 2016:039:17:08:50.383 2016:039:19:58:26.584 ENAB 21.76 28.2 1.962557077407837 1.353087246719937 0.403433861166464 0.35611445733896113
18154 18295 571349758.768 571365411.544 2016:039:20:14:50.584 2016:040:00:35:43.360 ENAB 18.42 27.6 9.261848449707031 1.5928697336847295 0.3681428606943899 0.3024209662315289
18295 17029 571366326.869 571382547.495 2016:040:00:50:58.685 2016:040:05:21:19.311 ENAB 19.48 28.5 5.503777027130127 1.325286046429488 0.40064756170052546 0.2664999408394807
17029 17181 571383485.37 571388844.07 2016:040:05:36:57.186 2016:040:07:06:15.886 ENAB 11.48 24.6 4.518925666809082 3.0615571733825067 0.4791099392565587 0.3372768172859126
17181 17155 571389598.4699999 571395986.271 2016:040:07:18:50.286 2016:040:09:05:18.087 ENAB 12.68 24.9 3.7381436824798584 1.693955040964564 0.41805710274636965 0.2800462270059192
17155 17207 571396769.371 571405823.196 2016:040:09:18:21.187 2016:040:11:49:15.012 ENAB 65.86 39.2 20.23648452758789 1.7201167957510115 0.4103041043266778 0.6587386283684045
17207 51275 571407462.171 571414046.7720001 2016:040:12:16:33.987 2016:040:14:06:18.588 ENAB 0.0 20.3 3.5163235664367676 0.9554712484742663 0.31141412923583395 0.35388023634401816
51275 51274 571414579.772 571414762.222 2016:040:14:15:11.588 2016:040:14:18:14.038 DISA 25.06 29.8 7.304073333740234 3.6421211600876395 0.6393733912200321 1.7769815348521896
51274 51273 571415797.472 571417888.472 2016:040:14:35:29.288 2016:040:15:10:20.288 ENAB 108.69 66.5 22.69243049621582 97.04966179418186 19.5132149643191 17.46119708618624
51273 51272 571420114.772 571428501.322 2016:040:15:47:26.588 2016:040:18:07:13.138 ENAB 167.73 68.2 39.83905029296875 0.9970877861877723 0.45067267343083534 0.48472973753034443
51272 51271 571431529.173 571435898.748 2016:040:18:57:40.989 2016:040:20:10:30.564 ENAB 107.98 74.0 45.43899917602539 2.042468678366171 0.3326237425762081 0.29027535242767233
51271 17129 571438142.473 571464570.049 2016:040:20:47:54.289 2016:041:04:08:21.865 ENAB 89.9 46.6 24.189010620117188 1.9635842831648385 0.3647762869661645 0.2929188907680452
17129 17153 571466543.1750001 571507385.327 2016:041:04:41:14.991 2016:041:16:01:57.143 ENAB 49.32 36.0 5.58945894241333 1.987355680182613 0.34616177448571495 0.4048529180103934
17153 17090 571508789.577 571522973.528 2016:041:16:25:21.393 2016:041:20:21:45.344 ENAB 50.34 48.9 22.532413482666016 1.8471200570830169 0.3607056251216791 0.34586814805505073
17090 18768 571524414.678 571549574.329 2016:041:20:45:46.494 2016:042:03:45:06.145 ENAB 42.29 42.7 9.170198440551758 1.0683086666184225 0.24929896985855657 0.33437934798684593
18768 51269 571550888.379 571644635.91 2016:042:04:07:00.195 2016:043:06:09:27.726 ENAB 0.0 20.3 3.823394298553467 0.9711911618859005 0.19445498541226722 0.2335842153575049
51269 51268 571645130.985 571645327.785 2016:043:06:17:42.801 2016:043:06:20:59.601 DISA 21.31 30.6 3.18670654296875 15.574998225163897 1.0741906876271823 1.7567887709270813
